doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
name,became_rfc,expired,replaced,revisions
draft-hummel-mpls-explicit-tree,False,True,False,1
draft-rajagopalan-igpfree-te,False,True,False,0
draft-huitema-mgcp-test1,False,True,False,0
draft-kobayashi-dv-video,False,True,False,0
draft-crowcroft-rtcp-latlong,False,True,False,0
draft-ash-qos-routing,False,True,False,1
draft-worster-gsmp-qos,False,True,False,0
draft-westberg-loadcntr,False,True,False,4
draft-mccann-thema,False,True,False,0
draft-durand-ipv6-address-mapping,False,True,False,0
draft-miller-homedisc-req,False,True,False,0
draft-wang-gsmp-tcp-encapsulation,False,True,False,0
draft-toney-purdet,False,True,False,0
draft-feldman-mpls-atmvp,False,True,False,0
draft-saillard-cache-mesh-design,False,True,False,0
draft-cai-ssdp-v1,False,True,False,3
draft-berkowitz-vpn-tax,False,True,False,1
draft-viswanathan-remote-boot-mtftp,False,True,False,1
draft-macrae-policy-cops-vpn,False,True,False,0
draft-cuervo-megaco-mgcp-compromise,False,True,False,0
draft-mehra-diffserv-servers,False,True,False,0
draft-side-sigtran-ips7-rtsp,False,True,False,0
draft-mfine-cops-pib,False,True,False,2
draft-waters-policy-arch,False,True,False,0
draft-hiller-3gwireless,False,True,False,0
draft-ahlard-boomerang-framework,False,True,False,0
draft-moore-qualsvc,False,True,False,0
draft-earhart-acp-spec,False,True,False,0
draft-larzon-udplite,False,True,False,4
draft-bernet-appid,False,True,False,0
draft-sgai-cops-provisioning,False,True,False,0
draft-sgai-policy-framework,False,True,False,0
draft-ema-vpim-address,False,True,False,1
draft-lindell-rsvp-procrules,False,True,False,0
draft-balenson-groupkeymgmt-oft,False,True,False,0
draft-koch-dns-soa-values,False,True,False,1
draft-hou-cbt-qos,False,True,False,0
draft-blight-gen-poli-arch,False,True,False,0
draft-hoschka-rtp-mime,False,True,False,1
draft-smith-sbm-config,False,True,False,0
draft-almesberger-wajhak-diffserv-linux,False,True,False,1
draft-baker-rsvp-aggregation,False,True,False,1
draft-bernet-dclass,False,True,False,1
draft-saraswat-presenceprotocol,False,True,False,0
draft-rytina-sigtran-generic-framework,False,True,False,0
draft-ema-vpim-imap,False,True,False,1
draft-kitamura-ipv6-hbh-ext-csi,False,True,False,2
draft-mahajan-packet-ss7-arch,False,True,False,0
draft-pank-mail-destruct,False,True,False,0
draft-hoffman-rescap-mua,False,True,False,3
draft-berger-rsvp-refresh-reduct,False,True,False,3
draft-elmalki-mobileip-fast-handoffs,False,True,False,3
draft-jacobs-imep-auth-arch,False,True,False,0
draft-glassey-acts,False,True,False,2
draft-schaufenbuel-x10-mib,False,True,False,0
draft-cavage-http-signatures,False,False,True,12
draft-lemon-dhc-inventory,False,True,False,2
draft-kim-fairmarker-diffserv,False,True,False,0
draft-simpson-danger-isakmp,False,True,False,1
draft-liao-ss7-tcap-ip,False,True,False,0
draft-liao-stipp,False,True,False,0
draft-goyal-dpstdy-diffserv,False,True,False,1
draft-bhani-mpls-te-anal,False,True,False,0
draft-finseth-url,False,True,False,0
draft-palme-e-mail-translation,False,True,False,4
draft-rajan-policy-conditions,False,True,False,0
draft-reilly-sacp,False,True,False,0
draft-thomas-mime-osp-token,False,True,False,0
draft-matsuura-sign-mode,False,True,False,3
draft-cromwell-megaco-ivr-req,False,True,False,0
draft-haberman-malloc-static-ipv6-alloc,False,True,False,0
draft-riechmann-multicast-emcon,False,True,False,0
draft-dougherty-wbdm,False,True,False,2
draft-daboo-imap-commandplus,False,True,False,0
draft-yuhara-rsvp-refresh,False,True,False,0
draft-beck-rescap-req,False,True,False,2
draft-harney-sparta-lkhp-sec,False,True,False,0
draft-lin-diffserv-gtc,False,True,False,1
draft-kempf-slp-rescap,False,True,False,0
draft-bush-dnsop-root-opreq,False,False,True,1
draft-nishizuka-cgn-deployment-considerations,False,True,False,1
draft-hudson-spade,False,True,False,3
draft-cc-bw-rac,False,True,False,0
draft-davari-mpls-diff-ppp,False,True,False,0
draft-ietf-dnsind-rollover,False,True,False,0
draft-brim-diffserv-phbid,False,True,False,0
draft-harney-sparta-msmp-sec,False,True,False,0
draft-draves-ipngwg-simple-srcaddr,False,True,False,1
draft-finseth-btv,False,True,False,0
draft-mccarthy-smug-rtp-profile-src-auth,False,True,False,0
draft-hoffman-rescap-protocol,False,True,False,1
draft-gutfreund-content-filtering-protocol,False,True,False,0
draft-lachman-laser-ldap-mail-routing,False,True,False,2
draft-tsarmpopoulos-sms-address-mail,False,True,False,1
draft-baldwin-bsafe,False,True,False,0
draft-moskowitz-auth-dss,False,True,False,1
draft-moskowitz-hip,False,True,False,9
draft-romascanu-rmonmib-iftopn-mib,False,True,False,0
draft-yli-idmr-source-proxy,False,True,False,0
draft-slutsman-pint-conf,False,True,False,0
draft-debeaupuis-saf,False,True,False,0
draft-antti-sms-service-selector,False,True,False,0
draft-hedberg-alvestrand-ndd,False,True,False,0
draft-harney-sparta-gsakmp-sec,False,True,False,2
draft-huitema-megaco-discuss-sdp,False,True,False,1
draft-blatherwick-megaco-ipphone,False,False,True,0
draft-kaplan-isis-ext-eth-ip-clns-1,False,True,False,0
draft-kaplan-isis-ext-eth-ip-clns-2,False,True,False,0
draft-hss-megaco-R2package,False,True,False,2
draft-rajan-policy-framework,False,True,False,0
draft-coya-test,False,True,False,1
draft-wimer-mpls-atm-rsvp,False,True,False,0
draft-avk-bib-music-rec,False,True,False,2
draft-rigotti-rvm,False,True,False,0
draft-dally-acp133-and-ldap,False,True,False,1
draft-popp-cnrp-goals,False,True,False,1
draft-toutain-ngtrans-dstm,False,True,False,0
draft-toutain-dstm,False,True,False,0
draft-balay-parker-mesh,False,True,False,0
draft-ma-pilc-ftcp,False,True,False,1
draft-roach-sip-isup-parameters,False,True,False,0
draft-lietal-pim-sec-mcast-plane,False,True,False,0
draft-dobrowolski-iptel-in,False,True,False,0
draft-ietf-dnsop-keyhand,False,True,False,4
draft-heinanen-diffserv-mpls,False,True,False,0
draft-greenblatt-ldapext-sos,False,True,False,1
draft-clynn-bgp-x509-auth,False,True,False,1
draft-lefaucheur-mpls-diff-ppp,False,True,False,0
draft-chadwick-families,False,True,False,0
draft-doupnik-nagle-mode,False,True,False,0
draft-josefsson-salsa20-tls,False,True,False,4
draft-qkim-addr-comp,False,True,False,1
draft-itoh-ion-nhrp-mixed-pvp,False,True,False,0
draft-cuervo-megaco-tudp,False,True,False,0
draft-wu-mpls-multicast-te,False,True,False,0
draft-melnikov-submit-port,False,True,False,1
draft-ymbk-termroom-op,False,True,False,7
draft-mondrus-mpls-attribute,False,True,False,0
draft-roach-mmusic-sip-provisional-media,False,True,False,0
draft-hardie-dnsop-shared-root-server,False,True,False,0
draft-bonachea-sftp,False,True,False,0
draft-degermark-crtp-cellular,False,True,False,1
draft-farinacci-bidir-pim,False,True,False,1
draft-klyne-conneg-feature-match,False,True,False,3
draft-hou-diffserv-premium-eval,False,True,False,0
draft-moats-ldap-taxonomy,False,True,False,0
draft-wolf-pms,False,True,False,0
draft-blazevic-dcm-mobility,False,True,False,1
draft-celer-vrrp-ext,False,True,False,0
draft-ward-bgp4-ibb,False,True,False,0
draft-westberg-realtime-cellular,False,True,False,4
draft-donovan-mmusic-183,False,True,False,0
draft-goland-http-udp,False,True,False,1
draft-moats-ldap-dereference-match,False,True,False,2
draft-ema-vpim-msgsm,False,True,False,0
draft-pazhyannur-avt-pppmux,False,True,False,0
draft-mceachern-gsmp-scireq,False,True,False,0
draft-jonsson-robust-hc,False,False,True,4
draft-kuhfeld-sonet-aps-mib,False,True,False,1
draft-ohta-root-servers,False,True,False,1
draft-onghe-mmusic-sip-propose,False,True,False,0
draft-anquetil-megaco-asn1-idl-syntax,False,True,False,0
draft-doria-gsmp-option-arm,False,True,False,1
draft-haskin-mpls-fast-reroute,False,True,False,5
draft-krishnan-mpls-reroute-rsvpext,False,True,False,1
draft-balay-katz-parker-mesh,False,True,False,0
draft-guttman-nits-reqts,False,True,False,0
draft-balakrishnan-cm,False,True,False,3
draft-farinacci-mpls-multicast,False,True,False,3
draft-boreham-numsubordinates,False,True,False,1
draft-brusilovsky-pin-framework,False,True,False,0
draft-roach-mmusic-sip-pstn-require-header,False,True,False,0
draft-cordell-messaging,False,True,False,0
draft-ash-crlsp-modify,False,True,False,0
draft-ladley-diameter-pr,False,True,False,0
draft-adam-gsmp-qgsmp,False,True,False,0
draft-afifi-sixtel,False,True,False,0
draft-zaccone-nat-transport,False,True,False,3
draft-ooms-cl-multicast,False,True,False,3
draft-hsmit-isis-aal5mux,False,True,False,0
draft-stewart-avt,False,True,False,0
draft-daboo-imapext-view,False,True,False,2
draft-gurbani-iptel-sip-to-in,False,True,False,5
draft-biswas-pim-sm-qos,False,True,False,0
draft-judd-policy-ldap-schema-design,False,True,False,0
draft-kanai-spcp,False,True,False,2
draft-mccann-transform,False,True,False,0
draft-berson-rsvp-ipv6-fl,False,True,False,0
draft-cohen-gena-client,False,True,False,0
draft-baldwin-bsafe-test,False,True,False,0
draft-ema-vpim-wav,False,True,False,0
draft-hnrs-rmt-avt-feedback,False,True,False,0
draft-beadles-aaa-referral,False,True,False,0
draft-gietz-ldapindex,False,True,False,0
draft-hattig-homenet-reqts,False,True,False,0
draft-leecy-mpls-loop-avoidance,False,True,False,1
draft-leecy-multicast-te,False,True,False,1
draft-kobayashi-dv-audio12,False,True,False,0
draft-mkhalil-mobileip-optim-sec,False,True,False,0
draft-ema-vpim-vpimv2r2,False,True,False,2
draft-moskowitz-hip-enc,False,True,False,0
draft-hsmit-isis-ip-aal5mux,False,True,False,0
draft-dcsgroup-mmusic-arch,False,True,False,0
draft-dcsgroup-mmusic-privacy,False,True,False,0
draft-dcsgroup-mmusic-call-auth,False,True,False,0
draft-dcsgroup-mmusic-proxy-proxy,False,True,False,0
draft-dcsgroup-mmusic-resource,False,True,False,0
draft-dcsgroup-mmusic-state,False,True,False,0
draft-gupta-dhcp-auth,False,True,False,2
draft-gupta-mobileip-inline-secparams,False,True,False,0
draft-ema-vpim-simplev3,False,True,False,2
draft-moore-qualservice,False,True,False,0
draft-civanlar-rtp-pointer,False,True,False,0
draft-bakker-middleware-considerations-aaa,False,True,False,0
draft-pan-cops-te,False,True,False,0
draft-ott-mmusic-mbus-req,False,True,False,0
draft-ott-mmusic-mbus-transport,False,True,False,0
draft-ott-mmusic-mbus-semantics,False,True,False,0
draft-wolf-http-select,False,True,False,0
draft-bpatil-mobileip-sec-guide,False,True,False,1
draft-moskowitz-hip-dns,False,True,False,0
draft-sigtran-signaling-backhaul,False,True,False,1
draft-durham-pe-rstatus,False,True,False,0
draft-sarikaya-dhc-vxlan-multicast,False,False,True,2
draft-moskowitz-cmpinterop,False,True,False,0
draft-peirce-radius-challenge,False,True,False,0
draft-katabi-global-anycast,False,True,False,0
draft-catalone-rockell-hadns,False,True,False,0
draft-wing-avt-tcrtp,False,False,True,0
draft-latzko-aaa-authentication-reqs,False,True,False,0
draft-sugano-diagrams,False,True,False,0
draft-nitsan-cops-rsvp-ext,False,True,False,0
draft-melnikov-smtp-lang,False,True,False,7
draft-henry-remote-boot-protocol,False,True,False,0
draft-hain-rsvp-kerberos-msg-proc,False,True,False,0
draft-nsbnpp-diffserv-udptcpaf,False,True,False,1
draft-hornstein-snmpv3-ksm,False,True,False,2
draft-rharrison-bulkldif,False,True,False,0
draft-ott-mmusic-cap,False,True,False,0
draft-rosen-megaco-structures-and-encoding,False,True,False,0
draft-castelluccia-uhmm-framework,False,True,False,0
draft-dietz-apmmon-mib,False,True,False,0
draft-baker-diffserv-mib,False,True,False,0
draft-nadas-diffserv-experience,False,True,False,1
draft-sgai-rsvp-plus,False,True,False,0
draft-ietf-dnsop-shared-root-server,False,True,False,1
draft-sidebottom-ips7,False,True,False,0
draft-costanzo-dns-gl,False,True,False,5
draft-elloumi-diffserv-threevstwo,False,True,False,0
draft-varshavchik-verp-smtpext,False,True,False,1
draft-tommasi-rsvp-enhan-scalab,False,True,False,1
draft-bos-http-redirect,False,True,False,0
draft-wheeler-info-pppoe-mib,False,True,False,1
draft-martius-ipsec-mike,False,True,False,0
draft-kchapman-sonet-aps,False,True,False,1
draft-kchapman-sonet-aps-mib,False,True,False,0
draft-horlait-clep,False,True,False,0
draft-varshavchik-data-smtpext,False,True,False,1
draft-jseng-utf5,False,True,False,2
draft-blount-acct-msix,False,True,False,0
draft-itojun-ipv6-2260,False,True,False,0
draft-shimizu-mapos-asap,False,True,False,0
draft-awduche-mpls-rsvp-tunnel-applicability,False,False,True,1
draft-yu-simple-ipv6multihoming,False,True,False,0
draft-macdonald-vir-bri-tun,False,True,False,0
draft-mcgrew-aero,False,True,False,1
draft-wang-epp-cdn-mapping,False,True,False,0
draft-vmodi-ldapext-proxy-connect,False,True,False,0
draft-boynton-uol,False,True,False,4
draft-fpeng-wecn,False,True,False,4
draft-crispin-imapext-thread,False,True,False,1
draft-cooper-intercache-cooper,False,True,False,0
draft-shimizu-mapos-proreq-extensions,False,True,False,0
draft-thomas-ldp-applic,False,True,False,0
draft-welzl-ptp,False,True,False,5
draft-lindberg-dnsop-isp-root-server,False,True,False,0
draft-jamoussi-mpls-crldp-applic,False,True,False,0
draft-peng-fcn,False,True,False,0
draft-terrell-math-ipaddr-ipv4,False,True,False,2
draft-camarillo-mmusic-sip-isup-bcp,False,True,False,0
draft-privat-dhc-doublephase,False,True,False,1
draft-zimmerer-mmusic-sip-isup-mime,False,True,False,0
draft-burdis-cat-srp-sasl,False,True,False,8
draft-mathis-tcp-ratehalving,False,True,False,0
draft-gindin-pkix-technr,False,True,False,0
draft-nottingham-http-roles,False,True,False,0
draft-ekstein-roamops-protcomp,False,True,False,0
draft-montgomery-vrrp-nam,False,True,False,0
draft-osborne-mpls-psc-alive,False,True,False,0
draft-movva-msn-messenger-protocol,False,True,False,0
draft-glenn-id-notification-mib,False,True,False,4
draft-carrasco-xdossier,False,True,False,4
draft-schneier-blowfish,False,True,False,0
draft-faltstrom-whois,False,True,False,5
draft-zimmerer-mmusic-sip-bcp-t,False,True,False,0
draft-bless-diffserv-lbe-phb,False,True,False,0
draft-greenblatt-ldap-certinfo-schema,False,True,False,3
draft-klyne-qualdoc-goals,False,True,False,2
draft-daviel-http-geo-header,False,True,False,5
draft-saraswat-payload,False,True,False,0
draft-box-http-soap,False,True,False,1
draft-many-ical-ski,False,True,False,6
draft-kristensen-sip-servlet,False,True,False,0
draft-hanson-nnmp,False,True,False,1
draft-moats-dmtf-core-ldap,False,True,False,1
draft-moats-dmtf-device-ldap,False,True,False,1
draft-terrell-ip-spec-ipv7-ipv8-addr-cls,False,True,False,6
draft-swindell-ptsc-hdr,False,True,False,1
draft-hudson-impp-issues,False,True,False,0
draft-fpeng-ecn,False,True,False,4
draft-blount-acct-service,False,True,False,0
draft-gupta-idef-iap,False,True,False,0
draft-ohta-iana-registration,False,True,False,0
draft-dunlap-dns-duxfr,False,True,False,0
draft-zeilenga-ldap-c-api-errno,False,True,False,0
draft-zeilenga-ldap-c-api-concurrency,False,True,False,0
draft-howard-gss-browserid,False,True,False,7
draft-calhoun-diameter-accounting,False,True,False,9
draft-day-impp-basis,False,True,False,0
draft-karppinen-imap-conman,False,True,False,0
draft-jamp-ops-mib,False,True,False,0
draft-reeder-snmpv3-usm-3desede,False,True,False,0
draft-aboba-zeroconf-multi,False,True,False,0
draft-calhoun-mobileip-min-lat-handoff,False,True,False,2
draft-vmodi-ldapext-compound-attr,False,True,False,0
draft-schrijvp-dhcpv4-reconfigure,False,True,False,0
draft-bartz-directory-composite-objects,False,True,False,0
draft-guttman-svrloc-sa-scheme,False,True,False,0
draft-guttman-svrloc-da-scheme,False,True,False,0
draft-kini-dube-ospf-redundant-lsa-reduction,False,True,False,0
draft-moats-dmtf-application-ldap,False,True,False,1
draft-moats-dmtf-network-ldap,False,True,False,1
draft-moats-dmtf-physical-ldap,False,True,False,1
draft-moats-dmtf-system-ldap,False,True,False,1
draft-curry-idef-xml,False,True,False,0
draft-rharrison-ldap-extpartresp,False,True,False,2
draft-sharp-megaco-t1rbsapp,False,True,False,0
draft-faynberg-spirits-protocol,False,True,False,0
draft-dieder-diffserv-phb-efd,False,True,False,0
draft-kempf-scope-rules,False,True,False,4
draft-smith-mldv2-link-unicast,False,True,False,0
draft-kilkki-diffserv-interoperability,False,True,False,0
draft-swallow-rsvp-hierarchical-refresh,False,True,False,0
draft-hummel-te-oct,False,True,False,3
draft-kelly-ipsra-userauth,False,True,False,0
draft-ayandeh-diffserv-atm,False,True,False,0
draft-mkhalil-mobileip-mier,False,True,False,3
draft-brezak-win2k-krb-rc4-hmac,False,True,False,4
draft-sydir-cplane-gsmp-enhancements,False,True,False,0
draft-wang-aaa-cel-req,False,True,False,0
draft-mkhalil-mobileip-kena,False,True,False,0
draft-behera-ldap-password-policy,False,True,False,10
draft-andrews-edns1,False,True,False,1
draft-kocheisen-alert-format,False,True,False,0
draft-kouvelas-pim-bidir-new,False,True,False,0
draft-coene-sctp-applic-state,False,True,False,0
draft-coene-ss7-over-ip,False,True,False,0
draft-harkins-ipsec-ike-crack,False,True,False,0
draft-richardson-ipsp-requirements,False,True,False,0
draft-malpani-npka,False,True,False,0
draft-gibson-sip-qos-resv,False,True,False,0
draft-gibson-manage-mpls-qos,False,True,False,2
draft-ashw-mpls-te-feed,False,True,False,1
draft-becker-mobileip-ipm-arch,False,True,False,0
draft-smith-ldap-c-api-ext-lderrno,False,True,False,0
draft-johnston-sip-call-flows,False,True,False,0
draft-gonczi-dhc-loadb,False,True,False,0
draft-aravamudhan-mobileip-nai-wn,False,True,False,0
draft-hornstein-dhc-kerbauth,False,True,False,6
draft-sparks-sip-service-examples,False,True,False,0
draft-sparks-sip-multiproxy-auth,False,True,False,0
draft-ong-sip-qsig-mime,False,True,False,0
draft-lear-foglamps,False,True,False,3
draft-keromytis-ipsp-arch,False,True,False,0
draft-imai-mdo6,False,True,False,2
draft-theimer-mpls-oam-requ,False,True,False,0
draft-degermark-hc-requirements,False,True,False,0
draft-mkhalil-mobileip-buffer,False,True,False,0
draft-oneill-ema,False,True,False,2
draft-borella-uid,False,True,False,0
draft-wu-ids-eventcorr-mib,False,True,False,1
draft-fedyk-mpls-te-metrics,False,True,False,0
draft-smith-ldap-c-api-ext-vlv,False,True,False,0
draft-ietf-dnsop-dnsseccairn,False,True,False,0
draft-kurrasch-tmar,False,True,False,0
draft-tulai-avt-dynamic-nx64,False,True,False,0
draft-black-diffserv-tunnels,False,False,True,0
draft-sydir-scireq-explanation,False,True,False,0
draft-fu-diffserv-security,False,True,False,0
draft-ash-itu-sg2-routing-guidelines,False,True,False,0
draft-cerpa-wrec-necp,False,True,False,1
draft-houri-sametime-community-client,False,True,False,0
draft-ebata-inter-domain-qos-acct,False,True,False,0
draft-ohta-jcs-jis-x-0213,False,True,False,0
draft-levone-dns-wins-lookup,False,True,False,1
draft-turner-adslmib-cpeautoconf,False,True,False,0
draft-snir-qos-policy-schema,False,True,False,1
draft-zhang-ipsec-mlipsec,False,True,False,0
draft-ema-vpim-voicemsg,False,True,False,0
draft-aboulmagd-srvc-def-crldp,False,True,False,0
draft-wimer-ospf-subareas,False,True,False,0
draft-just-ldapv3-rescodes,False,True,False,3
draft-zaccone-nat-transp-fram,False,True,False,2
draft-padma-dnsind-externalkeys,False,True,False,0
draft-zimmerer-sip-isup-mime,False,True,False,0
draft-sgai-rsvp-proxy,False,True,False,0
draft-zaccone-nat-rsip-gen-arch,False,True,False,2
draft-perkins-sdp-scoping,False,True,False,0
draft-pate-mfrmib,False,True,False,0
draft-kanada-diffserv-qospifmib,False,True,False,0
draft-sinnreich-interdomain-sip-qos-osp,False,True,False,2
draft-sugano-impp-security,False,True,False,0
draft-shew-lsp-restoration,False,True,False,0
draft-medina-mmcm,False,True,False,0
draft-calhoun-mobileip-aaa-key,False,True,False,0
draft-bellovin-tcpfilt,False,True,False,0
draft-bellovin-tcpcomp,False,True,False,0
draft-swallow-rsvp-bypass-label,False,True,False,1
draft-watson-sip-isup-mime,False,True,False,0
draft-ekstein-nasreq-protcomp,False,True,False,1
draft-schroeppel-dnsind-ecc,False,True,False,4
draft-awduche-mpls-te-optical,False,True,False,3
draft-kzm-policy-protcomp,False,True,False,0
draft-itsumo-hmmp,False,True,False,0
draft-scoggins-megaco-atmimp,False,True,False,0
draft-nitsan-cops-rsvp-proxy,False,True,False,3
draft-zimmerer-sip-bcp-t,False,True,False,0
draft-macker-rmt-mdp,False,True,False,0
draft-dcsgroup-sip-arch,False,True,False,6
draft-dcsgroup-sip-call-auth,False,True,False,2
draft-dcsgroup-sip-privacy,False,True,False,2
draft-dcsgroup-sip-proxy-proxy,False,True,False,6
draft-dcsgroup-sip-resource,False,True,False,0
draft-dcsgroup-sip-state,False,True,False,2
draft-kuthan-sip-infopayload,False,True,False,0
draft-adam-gsmp-sr,False,True,False,0
draft-adam-gsmp-min-resource,False,True,False,0
draft-adam-gsmp-service,False,True,False,0
draft-delaat-aaa-generic,False,True,False,0
draft-leecy-multicast-egress-limit,False,True,False,0
draft-leecy-multicast-provisioning,False,True,False,0
draft-sundell-gsmp-redundancy,False,True,False,0
draft-koren-avt-crtp-enhance,False,True,False,1
draft-elwalid-icmp-ext,False,True,False,1
draft-itsumo-drcp,False,True,False,1
draft-clynn-s-bgp-protocol,False,True,False,1
draft-podolsky-avt-rtprx,False,True,False,1
draft-xie-sctp4megaco,False,True,False,1
draft-ops-mumble-terminology,False,True,False,0
draft-gomez-cellularip-perf,False,True,False,0
draft-andersson-reroute-frmwrk,False,True,False,0
draft-cain-mcast-connect,False,True,False,0
draft-jnb-mpeg4av-rtp,False,True,False,0
draft-ops-mumble-conf-management,False,True,False,0
draft-arkko-acctrqlis,False,True,False,0
draft-rio-mobileip-safe-mip,False,True,False,0
draft-takashima-te-concept,False,True,False,0
draft-goland-fxpp,False,True,False,0
draft-finseth-guide,False,True,False,1
draft-swift-win2k-krb-user2user,False,True,False,3
draft-swift-win2k-krb-referrals,False,True,False,0
draft-makam-mpls-protection,False,True,False,0
draft-hudson-impp-presence,False,True,False,1
draft-schoenw-policy-snmp,False,True,False,0
draft-cornish-qtp,False,True,False,5
draft-stracke-impp-presence-vcard,False,True,False,2
draft-belingueres-tcpsec,False,True,False,0
draft-belingueres-http-tls-filter,False,True,False,0
draft-buerkle-gsmp-move-branch-message,False,True,False,1
draft-ma-ftcp,False,True,False,0
draft-koerber-dnsind-glue,False,True,False,0
draft-vaudreuil-vpimdir-principles,False,True,False,0
draft-vaudreuil-vpimdir-ars,False,True,False,0
draft-vaudreuil-vpimdir-avs,False,True,False,0
draft-aboba-ipsra-req,False,True,False,2
draft-aboba-pppext-eapgss,False,True,False,12
draft-hudson-impp-arch,False,True,False,1
draft-calhoun-diameter-nasreq,False,True,False,6
draft-calhoun-diameter-impl-guide,False,True,False,5
draft-calhoun-diameter-strong-crypto,False,True,False,7
draft-cromwell-advanced-audio-pkg,False,True,False,1
draft-cromwell-megaco-advanced-audio-pkg,False,True,False,0
draft-wiget-dynamic-vpls,False,True,False,0
draft-thaler-zeroconf-multicast,False,True,False,2
draft-bvenkat-chips-on-avians,False,True,False,1
draft-wood-ldapext-float,False,True,False,0
draft-shockey-e164toifax,False,True,False,0
draft-sgundave-gssauth-cops,False,True,False,0
draft-li-cp-usecases,False,True,False,0
draft-padgen-webradio,False,True,False,0
draft-moore-qualdocs-protocol,False,True,False,0
draft-wahl-ldap-digest-example,False,True,False,0
draft-vermeulen-impp-pidf,False,True,False,0
draft-shirey-ugli,False,True,False,1
draft-moskowitz-hip-arch,False,True,False,6
draft-wang-mpls-loop-probe,False,True,False,0
draft-smart-sec-model,False,True,False,0
draft-fujikawa-stream-uri,False,True,False,0
draft-dean-phonectl,False,True,False,3
draft-cerpa-necp,False,True,False,2
draft-steinberger-mib-vircir,False,True,False,0
draft-calhoun-mobileip-proactive-fa,False,True,False,3
draft-fpeng-fcn,False,True,False,4
draft-haberman-ipngwg-mcast-arch,False,True,False,1
draft-crossman-avt-rtp-g7221,False,True,False,0
draft-terrell-logic-analy-bin-ip-spec-ipv7-ipv8,False,True,False,10
draft-singh-sip-h323,False,True,False,1
draft-onoe-proxy-server-option,False,True,False,0
draft-gelman-phone2web,False,True,False,0
draft-berger-mpls-hdr-comp,False,True,False,0
draft-klyne-conneg-w3c-ccpp,False,True,False,0
draft-pan-bgrp-framework,False,True,False,0
draft-martin-managesieve,False,False,True,12
draft-basak-mpls-oxc-issues,False,True,False,1
draft-privat-dhc-nextserver,False,True,False,0
draft-petri-mobileip-pipe,False,True,False,0
draft-vemuri-cmi-framework,False,True,False,0
draft-mansfield-curry-idmef-xmlsmi,False,True,False,1
draft-dacosta-snmp-object-dependency,False,True,False,0
draft-mrose-blocks-service,False,True,False,1
draft-mrose-blocks-architecture,False,True,False,1
draft-mrose-blocks-exchange,False,True,False,1
draft-mrose-blocks-protocol,False,True,False,4
draft-altman-telnet-fwdx,False,True,False,3
draft-rundegren-pop3,False,True,False,1
draft-hoffman-idn-cidnuc,False,True,False,3
draft-selcuk-probabilistic-lkh,False,True,False,1
draft-guthery-ip7816,False,True,False,1
draft-fujikawa-ric-ss,False,True,False,1
draft-fujikawa-ric-srsvp,False,True,False,1
draft-moskowitz-hip-impl,False,True,False,1
draft-shore-h323-firewalls,False,True,False,0
draft-nair-sip-dhcp,False,True,False,1
draft-mongrain-ecrit-service-coverage-scope-urn,False,True,False,0
draft-hoffman-ipsec-testing,False,True,False,1
draft-sumimoto-mpls-vpn-interworking,False,True,False,0
draft-mkhalil-mobileip-gnaie,False,True,False,1
draft-haberman-malloc-ipv6-prefix,False,True,False,1
draft-periyannan-rtsp-caching,False,True,False,1
draft-chaudhuri-ip-olxc-control,False,True,False,0
draft-jain-miplr,False,True,False,1
draft-kompella-mpls-optical,False,True,False,0
draft-tang-islf-req,False,True,False,0
draft-satran-scot,False,True,False,0
draft-ago-spirits-icw,False,True,False,0
draft-kompella-mpls-bundle,False,True,False,5
draft-kempf-sip-findsrv,False,True,False,0
draft-ema-vpim-pndn,False,True,False,3
draft-heinanen-mpls-splsp,False,True,False,0
draft-bellovin-ipsra-getcert,False,True,False,0
draft-farrel-mpls-ldp-ft,False,True,False,0
draft-sun-ldap-print-schema,False,True,False,0
draft-shrader-spirits-arch,False,True,False,0
draft-goyal-diffserv-afstdy,False,True,False,0
draft-rosenberg-sip-firewalls,False,True,False,0
draft-perkins-mobileip-gen-key,False,True,False,3
draft-matthews-mpls-ldp-ibb,False,True,False,0
draft-mauve-rtpi,False,True,False,0
draft-nyckelgard-spirits-pre-impl,False,True,False,1
draft-blackketter-uhttp,False,True,False,0
draft-blackketter-lid,False,True,False,0
draft-aboba-dhc-mdns-conf,False,True,False,1
draft-oscarsson-i18ndns,False,True,False,0
draft-mameli-issll-is-ds-cops,False,True,False,0
draft-mameli-issll-cops-api,False,True,False,0
draft-salsano-issll-cops-odra,False,True,False,0
draft-csapuntz-tcprdma,False,True,False,0
draft-krishnaswamy-mpls-son,False,True,False,0
draft-gellens-acap-sieve,False,True,False,0
draft-koch-ripe-dns-setup-guide,False,True,False,1
draft-rhim-spirits-kticw,False,True,False,0
draft-wang-ospf-isis-lambda-te-routing,False,True,False,0
draft-fan-mpls-lambda-signaling,False,True,False,0
draft-canal-p909-pint-spirits,False,True,False,0
draft-kankkunen-vompls-fw,False,True,False,1
draft-rstb-optical-signaling-framework,False,True,False,0
draft-clemm-netmod-mount,False,True,False,6
draft-miyazaki-avt-rtp-selret,False,True,False,1
draft-lslutsman-sip-iin-framework,False,True,False,0
draft-berger-mpls-hdr-comp-over-ppp,False,True,False,0
draft-fedyk-isis-ospf-te-metrics,False,True,False,1
